platform,appId,title,summary,developer,developerEmail,developerWebsite,privacyPolicy,genre,genreId,contentRating,contentRatingDescription,free,price,priceText,currency,offersIAP,IAPRange,installs,minInstalls,score,ratings,reviews,released,version,androidVersion,adSupported,url,app_type,app_type_rationale,web_accessible,web_url,login_required,login_methods,age_verification_required,age_verification_method,subscription_required_for_long_chat,all_features_available_without_subscription,subscription_features,subscription_cost,languages_supported
android,com.blushai.meet,BushyAI - Your AI Companion,Play with AI Characters,Dubai Bolivia SRL,dubai.servicell3@gmail.com,,https://bushyai.com/Privacy/index.html,Entertainment,ENTERTAINMENT,Teen,Diverse Content: Discretion Advised,True,0,Free,USD,True,$14.99 - $79.99 per item,"100,000+",100000,4.1165047,958,112,"Aug 8, 2025",1.1.4,6.0,True,https://play.google.com/store/apps/details?id=com.blushai.meet&hl=en&gl=us,companion,"companion signals dominant: comp=3,gen=0,task=0",UNKNOWN - requires manual verification,,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,False,voice calls,$14.99 - $79.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,ai.mistral.chat,Le Chat by Mistral AI,"Personalized AI assistant. Research, analyze, create, play. In your language.",Mistral AI,support@mistral.ai,https://mistral.ai/,https://legal.mistral.ai/terms/privacy-policy,Productivity,PRODUCTIVITY,Teen,Diverse Content: Discretion Advised,True,0,Free,USD,True,$15.99 - $184.99 per item,"1,000,000+",1000000,4.4455447,35950,241,"Jan 28, 2025",1.17.1,7.0,False,https://play.google.com/store/apps/details?id=ai.mistral.chat&hl=en&gl=us,general_purpose,"general-purpose signals dominant: comp=0,gen=2,task=1",UNKNOWN - requires manual verification,https://mistral.ai/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,image generation,$15.99 - $184.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,ai.ninjatech.mobile,"Ninja AI: Chat, Code & Create",SuperNinja Agent with VM,NinjaTech Ai Developer,support@ninjatech.ai,https://www.ninjatech.ai,https://www.ninjatech.ai/privacy,Productivity,PRODUCTIVITY,Teen,Diverse Content: Discretion Advised,True,0,Free,USD,True,$4.99 - $149.00 per item,"50,000+",50000,3.28,248,66,"Feb 23, 2025",2.1.15,7.0,False,https://play.google.com/store/apps/details?id=ai.ninjatech.mobile&hl=en&gl=us,general_purpose,"general-purpose signals dominant: comp=0,gen=5,task=1",UNKNOWN - requires manual verification,https://www.ninjatech.ai,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$4.99 - $149.00 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.qianfan.aihomework,Question.AI - Chatbot&Math AI,Chatbot: Scan&amp;Ask AI Assistant Anything and Get Instant Answer with ChatGPT&amp;GPT4,D3 DIMENSION TECHNOLOGY PTE.LTD.,info@questionai.net,http://www.questionai.com,https://www.questionai.com/privacy-policy,Education,EDUCATION,Everyone,,True,0,Free,USD,True,$0.49 - $99.99 per item,"10,000,000+",10000000,4.6297183,230120,12870,"May 29, 2023",3.5.3,7.0,False,https://play.google.com/store/apps/details?id=com.qianfan.aihomework&hl=en&gl=us,general_purpose,"general-purpose signals dominant: comp=0,gen=6,task=0",UNKNOWN - requires manual verification,http://www.questionai.com,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$0.49 - $99.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.companionai.template,Companion AI - AI Chat Buddy,"Chat with AI companions that listen, care, and match your vibe.",Nautillus,pinakfaldu3748@gmail.com,,https://pinak3748.github.io/google-play-privacy-policy/privacy-policy.html,Communication,COMMUNICATION,Everyone,,True,0,Free,USD,True,$0.99 - $34.99 per item,100+,100,,,,"Oct 3, 2025",2.0.2,7.1,False,https://play.google.com/store/apps/details?id=com.companionai.template&hl=en&gl=us,companion,"companion signals dominant: comp=2,gen=0,task=0",UNKNOWN - requires manual verification,,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$0.99 - $34.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.codespaceapps.aichat,Chatbot AI - Search Assistant,"AI Chat Bot: Seek deep guidance through search, web browsing, generators &amp; more!",Codespace Dijital,aichat@codespaceapps.co,https://www.codespaceapps.co/,https://static.chatbotaiapp.co/privacy-en.html,Productivity,PRODUCTIVITY,Everyone,,True,0,Free,USD,True,$4.99 - $69.99 per item,"10,000,000+",10000000,4.3714876,867976,3628,"Feb 5, 2024",3.0.32,7.0,False,https://play.google.com/store/apps/details?id=com.codespaceapps.aichat&hl=en&gl=us,general_purpose,"general-purpose signals dominant: comp=0,gen=2,task=2",UNKNOWN - requires manual verification,https://www.codespaceapps.co/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$4.99 - $69.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.herai.aiboychat,Her AI: Virtual Companion,"Chat, roleplay, and build connections with your AI companion anytime.",Zekiert,ertugrulilker5322@gmail.com,,https://sites.google.com/view/herai-privacy-policy/,Entertainment,ENTERTAINMENT,Mature 17+,,True,0,Free,USD,True,$3.99 - $89.99 per item,500+,500,,,,"Mar 26, 2026",1.0.1,6.0,False,https://play.google.com/store/apps/details?id=com.herai.aiboychat&hl=en&gl=us,companion,"companion signals dominant: comp=5,gen=0,task=0",UNKNOWN - requires manual verification,,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,True,Self-declaration via Google Play content rating (Mature 17+); in-app method not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$3.99 - $89.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,newway.open.chatgpt.ai.chat.bot.free,Chatbot AI - Chat & Ask AI,Deep search assistant &amp; image generator・All-in-one AI agent with multiple models,Newway Apps,chatbotai@newwaylabs.co,https://newwaylabs.co/,http://newwaylabs.co/chatbot-ai/privacy.html,Productivity,PRODUCTIVITY,Everyone,,True,0,Free,USD,True,$0.99 - $49.99 per item,"10,000,000+",10000000,4.4339623,88860,765,"Feb 27, 2023",10.2.22,6.0,True,https://play.google.com/store/apps/details?id=newway.open.chatgpt.ai.chat.bot.free&hl=en&gl=us,general_purpose,"general-purpose signals dominant: comp=0,gen=7,task=1",UNKNOWN - requires manual verification,https://newwaylabs.co/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,faster responses; image generation,$0.99 - $49.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.omni.helper,Omni AI Companion,"Your AI companion for emotional connection, homework help,&amp; creative chat",Omni AI Companion LLC,omniaiportal@gmail.com,https://omniaicompanion.com/,https://omniaicompanionllc.com/legal/privacy-policy,Lifestyle,LIFESTYLE,Teen,Diverse Content: Discretion Advised,True,0,Free,USD,True,$0.99 - $59.99 per item,100+,100,0,0,0,"Dec 9, 2025",1.5.30,6.0,False,https://play.google.com/store/apps/details?id=com.omni.helper&hl=en&gl=us,other,"no dominant signal; defaulting to other: comp=1,gen=1,task=2",UNKNOWN - requires manual verification,https://omniaicompanion.com/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,False,priority access; voice calls; image generation; extended memory,$0.99 - $59.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.anthropic.claude,Claude by Anthropic,"The AI assistant that thinks with you - write, code, and solve complex tasks",Anthropic PBC,support+android@anthropic.com,https://support.claude.com/,https://www.anthropic.com/legal/privacy,Productivity,PRODUCTIVITY,Teen,Diverse Content: Discretion Advised,True,0,Free,USD,True,$7.00 - $250.00 per item,"10,000,000+",10000000,4.688637,399444,9584,"Jul 11, 2024",1.260402.20,8.0,False,https://play.google.com/store/apps/details?id=com.anthropic.claude&hl=en&gl=us,general_purpose,"general-purpose signals dominant: comp=0,gen=3,task=1",UNKNOWN - requires manual verification,https://support.claude.com/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$7.00 - $250.00 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.luna.companion,Luna — Your AI Companion,"Your AI bestie! Chat, play games, track moods, and grow together every day ✨",BlueOrbit Intelligence,blueorbit.app@gmail.com,https://kaustubh812.github.io/,https://luna-backend-lcip.onrender.com/privacy,Lifestyle,LIFESTYLE,Everyone,,True,0,Free,USD,True,$3.49 - $89.99 per item,50+,50,,,,"Mar 19, 2026",2.1.1,7.0,True,https://play.google.com/store/apps/details?id=com.luna.companion&hl=en&gl=us,companion,"weak companion signal only: comp=1,gen=0,task=0",UNKNOWN - requires manual verification,https://kaustubh812.github.io/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,extended memory,$3.49 - $89.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,ai.chat.pro.plus.smart.chatbot.ai.writing.tool,AI Chat App - AI Chat bot,"Boost Productivity with AI Chat App Assistant, your Smart AI Chat Bot",App Holdings,hey@powerbrainai.com,https://apps.apple.com/us/app/ai-chat-chatbot-assistant/id1665621226,https://powerbrainai.com/privacy-policy/,Productivity,PRODUCTIVITY,Everyone,,True,0,Free,USD,True,$4.99 - $42.99 per item,"1,000,000+",1000000,3.990099,35561,178,"Mar 14, 2023",4.0.9,7.0,False,https://play.google.com/store/apps/details?id=ai.chat.pro.plus.smart.chatbot.ai.writing.tool&hl=en&gl=us,general_purpose,"general-purpose signals dominant: comp=0,gen=7,task=2",UNKNOWN - requires manual verification,https://apps.apple.com/us/app/ai-chat-chatbot-assistant/id1665621226,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$4.99 - $42.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,com.rove.travel.groups.friend,AI ChatBot Companion,AI ChatBot Companion: Your Ultimate AI Assistant in Your Pocket,Glynk,travel@glynk.com,http://glynk.com,http://glynk.com/privacy/,Social,SOCIAL,Teen,,True,0,Free,USD,True,$0.99 - $49.99 per item,"10,000+",10000,5,529,8,"Mar 15, 2018",10.0.15,5.0,False,https://play.google.com/store/apps/details?id=com.rove.travel.groups.friend&hl=en&gl=us,general_purpose,"general-purpose signals dominant: comp=0,gen=2,task=0",UNKNOWN - requires manual verification,http://glynk.com,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$0.99 - $49.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,edu.mit.appinventor.aicompanion3,MIT AI2 Companion,Develop your very own Android Applications using MIT App Inventor 2!,MIT App Inventor,appinventor-playstore@mit.edu,https://appinventor.mit.edu,http://ai2.appinventor.mit.edu/about/termsofservice.html,Education,EDUCATION,Everyone,,True,0,Free,USD,False,,"5,000,000+",5000000,3.125,29658,737,"Nov 24, 2013",2.78a,2.1,False,https://play.google.com/store/apps/details?id=edu.mit.appinventor.aicompanion3&hl=en&gl=us,other,"no dominant signal; defaulting to other: comp=0,gen=0,task=0",UNKNOWN - requires manual verification,https://appinventor.mit.edu,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,False,True,No subscription (no IAP offered),No in-app purchases (likely free),UNKNOWN - requires manual verification
android,ai.ouraca.aibrary,Aibrary: AI Learning Companion,Personalized AI Book Feed,Ouraca lnc.,support@aibrary.ai,https://www.aibrary.ai/,https://www.aibrary.ai/privacy,Education,EDUCATION,Teen,,True,0,Free,USD,True,$6.99 - $89.99 per item,"1,000+",1000,4.818182,36,1,"Apr 20, 2025",2.8.0,8.0,False,https://play.google.com/store/apps/details?id=ai.ouraca.aibrary&hl=en&gl=us,other,"no dominant signal; defaulting to other: comp=0,gen=0,task=0",UNKNOWN - requires manual verification,https://www.aibrary.ai/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Teen); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$6.99 - $89.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,ai.sider.ChatGPT.android,Sider: AI GPT Deep Chat,"AI Models All in One. Powered by GPT, DeepSeek, Claude, Gemini, Grok",Sider.ai,joel@vidline.com,https://sider.ai/,https://sider.ai/policies/privacy.html,Productivity,PRODUCTIVITY,Everyone,,True,0,Free,USD,True,$4.99 - $299.99 per item,"500,000+",500000,4.43,15173,190,"Jun 6, 2023",3.4.15,8.0,False,https://play.google.com/store/apps/details?id=ai.sider.ChatGPT.android&hl=en&gl=us,general_purpose,"general-purpose signals dominant: comp=0,gen=6,task=0",UNKNOWN - requires manual verification,https://sider.ai/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,image generation,$4.99 - $299.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
android,ai.chat.app,Chatbot - AI Smart Assistant,"AI Chatbot: Homework help, math solver, essay writer, GPT-5, Gemini &amp; more.",HubX,support@aiapp.org,https://aiapp.org/,https://aiapp.org/privacy,Productivity,PRODUCTIVITY,Everyone,,True,0,Free,USD,True,$4.99 - $69.99 per item,"5,000,000+",5000000,4.378071,157129,2057,"Feb 16, 2024",1.0.35,7.0,False,https://play.google.com/store/apps/details?id=ai.chat.app&hl=en&gl=us,general_purpose,"general-purpose signals dominant: comp=0,gen=8,task=4",UNKNOWN - requires manual verification,https://aiapp.org/,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,False,No age gate implied by rating (Everyone); in-app not verified,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,UNKNOWN - requires manual verification,$4.99 - $69.99 per item (in-app purchase range; monthly tier not specified in Play metadata),UNKNOWN - requires manual verification
